n,matrix,list,table
10,0.05471999998007959,0.012025000046378409,0.03336999998282408
50,1.6998149999380985,0.08406999995713704,1.9977090000793396
100,11.221591000094122,0.22738400002708659,13.2413409999117
200,88.03660000000946,1.202487000000474,174.29747699998188
300,309.8523709999199,2.6517219999959707,744.6748329999764
500,1890.3696329999775,16.680128999951194,3775.552026000014
